# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:01      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
  558.2      	15546.4      	1.96177e+07      	19617.7      	 114.55      	 7.5675      	 7.5675      	 2381.6      	      0      
 558.25      	15543.1      	1.96168e+07      	19616.8      	131.409      	7.56624      	7.56624      	2381.82      	      0      
  558.3      	15539.3      	1.9616e+07      	  19616      	178.849      	7.56474      	7.56474      	2382.03      	      0      
 558.35      	15535.4      	1.96152e+07      	19615.2      	243.876      	7.56313      	7.56313      	2382.25      	      0      
  558.4      	15531.7      	1.96145e+07      	19614.5      	325.006      	7.56162      	7.56162      	2382.46      	      0      
 558.45      	15528.5      	1.96138e+07      	19613.8      	 427.72      	 7.5603      	 7.5603      	2382.68      	      0      
  558.5      	15525.9      	1.96132e+07      	19613.2      	520.059      	7.55926      	7.55926      	 2382.9      	      0      
 558.55      	15524.2      	1.96127e+07      	19612.7      	582.288      	7.55866      	7.55866      	2383.11      	      0      
  558.6      	  15524      	1.96122e+07      	19612.2      	615.517      	7.55873      	7.55873      	2383.33      	      0      
 558.65      	15525.6      	1.96118e+07      	19611.8      	625.641      	7.55963      	7.55963      	2383.54      	      0      
  558.7      	15528.8      	1.96115e+07      	19611.5      	 618.96      	7.56134      	7.56134      	2383.76      	      0      
 558.75      	15533.3      	1.96112e+07      	19611.2      	601.098      	7.56361      	7.56361      	2383.97      	      0      
  558.8      	15538.3      	1.9611e+07      	  19611      	575.846      	7.56617      	7.56617      	2384.19      	      0      
 558.85      	15543.5      	1.96107e+07      	19610.7      	549.889      	7.56879      	7.56879      	2384.41      	      0      
  558.9      	15548.1      	1.96105e+07      	19610.5      	523.451      	7.57114      	7.57114      	2384.62      	      0      
 558.95      	15551.6      	1.96102e+07      	19610.2      	501.109      	7.57294      	7.57294      	2384.84      	      0      
    559      	15553.8      	1.96099e+07      	19609.9      	478.343      	7.57412      	7.57412      	2385.05      	      0      
 559.05      	15554.6      	1.96095e+07      	19609.5      	459.993      	7.57466      	7.57466      	2385.27      	      0      
  559.1      	  15554      	1.96092e+07      	19609.2      	441.368      	7.57453      	7.57453      	2385.49      	      0      
 559.15      	15552.2      	1.96088e+07      	19608.8      	427.632      	7.57376      	7.57376      	 2385.7      	      0      
  559.2      	15549.3      	1.96083e+07      	19608.3      	412.962      	7.57253      	7.57253      	2385.92      	      0      
 559.25      	  15546      	1.96079e+07      	19607.9      	400.839      	7.57109      	7.57109      	2386.13      	      0      
  559.3      	15542.8      	1.96075e+07      	19607.5      	386.646      	7.56969      	7.56969      	2386.35      	      0      
 559.35      	15540.2      	1.96071e+07      	  19607      	  375.5      	 7.5686      	 7.5686      	2386.57      	      0      
  559.4      	15538.7      	1.96066e+07      	19606.6      	357.807      	7.56802      	7.56802      	2386.78      	      0      
 559.45      	15538.4      	1.96062e+07      	19606.2      	339.709      	7.56806      	7.56806      	   2387      	      0      
  559.5      	15539.5      	1.96059e+07      	19605.9      	311.858      	7.56873      	7.56873      	2387.21      	      0      
 559.55      	15541.7      	1.96055e+07      	19605.5      	279.935      	7.56994      	7.56994      	2387.43      	      0      
  559.6      	15544.6      	1.96052e+07      	19605.2      	227.911      	7.57146      	7.57146      	2387.64      	      0      
 559.65      	15547.5      	1.96048e+07      	19604.8      	153.755      	7.57304      	7.57304      	2387.86      	      0      
  559.7      	15550.2      	1.96044e+07      	19604.4      	69.3387      	7.57451      	7.57451      	2388.08      	      0      
 559.75      	15552.3      	1.9604e+07      	  19604      	22.6845      	7.57567      	7.57567      	2388.29      	      0      
  559.8      	15553.4      	1.96036e+07      	19603.6      	-20.1583      	7.57637      	7.57637      	2388.51      	      0      
 559.85      	15553.4      	1.96032e+07      	19603.2      	-72.4334      	7.57651      	7.57651      	2388.72      	      0      
  559.9      	  15552      	1.96027e+07      	19602.7      	-145.16      	7.57601      	7.57601      	2388.94      	      0      
 559.95      	15549.2      	1.96023e+07      	19602.3      	-230.912      	7.57484      	7.57484      	2389.16      	      0      
    560      	15545.3      	1.96018e+07      	19601.8      	-343.385      	 7.5731      	 7.5731      	2389.37      	      0      
 560.05      	15540.5      	1.96013e+07      	19601.3      	-479.577      	7.57096      	7.57096      	2389.59      	      0      
  560.1      	15535.2      	1.96008e+07      	19600.8      	-648.368      	7.56856      	7.56856      	 2389.8      	      0      
 560.15      	  15530      	1.96004e+07      	19600.4      	-832.921      	7.56618      	7.56618      	2390.02      	      0      
  560.2      	15525.4      	1.96e+07      	  19600      	-1021.92      	7.56412      	7.56412      	2390.24      	      0      
 560.25      	15521.7      	1.95997e+07      	19599.7      	-1170.77      	7.56244      	7.56244      	2390.45      	      0      
  560.3      	15518.6      	1.95995e+07      	19599.5      	-1239.97      	  7.561      	  7.561      	2390.67      	      0      
 560.35      	15515.9      	1.95993e+07      	19599.3      	-1175.4      	7.55979      	7.55979      	2390.88      	      0      
  560.4      	15514.2      	1.95992e+07      	19599.2      	-983.632      	7.55897      	7.55897      	 2391.1      	      0      
 560.45      	15513.5      	1.95991e+07      	19599.1      	-709.168      	7.55864      	7.55864      	2391.31      	      0      
  560.5      	15513.7      	1.95992e+07      	19599.2      	-441.559      	7.55875      	7.55875      	2391.53      	      0      
 560.55      	15514.7      	1.95993e+07      	19599.3      	-240.022      	7.55918      	7.55918      	2391.74      	      0      
  560.6      	  15516      	1.95994e+07      	19599.4      	-135.994      	7.55976      	7.55976      	2391.96      	      0      
 560.65      	15517.1      	1.95996e+07      	19599.6      	-107.288      	 7.5602      	 7.5602      	2392.18      	      0      
  560.7      	15517.1      	1.95999e+07      	19599.9      	-128.736      	7.56013      	7.56013      	2392.39      	      0      
 560.75      	15515.9      	1.96002e+07      	19600.2      	-160.75      	7.55942      	7.55942      	2392.61      	      0      
  560.8      	15513.7      	1.96005e+07      	19600.5      	-184.137      	7.55821      	7.55821      	2392.82      	      0      
 560.85      	15510.9      	1.96009e+07      	19600.9      	-180.04      	7.55669      	7.55669      	2393.04      	      0      
  560.9      	15507.6      	1.96014e+07      	19601.4      	-149.342      	7.55493      	7.55493      	2393.25      	      0      
 560.95      	15503.9      	1.96019e+07      	19601.9      	-89.3365      	7.55293      	7.55293      	2393.47      	      0      
    561      	15500.1      	1.96024e+07      	19602.4      	-11.3835      	7.55087      	7.55087      	2393.68      	      0      
 561.05      	15496.7      	1.96031e+07      	19603.1      	83.1635      	7.54894      	7.54894      	 2393.9      	      0      
  561.1      	15493.7      	1.96038e+07      	19603.8      	197.952      	7.54723      	7.54723      	2394.11      	      0      
 561.15      	15491.4      	1.96046e+07      	19604.6      	298.198      	7.54581      	7.54581      	2394.33      	      0      
  561.2      	15490.3      	1.96054e+07      	19605.4      	368.548      	 7.5449      	 7.5449      	2394.54      	      0      
 561.25      	15490.7      	1.96064e+07      	19606.4      	410.602      	7.54474      	7.54474      	2394.76      	      0      
  561.3      	  15493      	1.96074e+07      	19607.4      	430.947      	7.54546      	7.54546      	2394.97      	      0      
 561.35      	  15497      	1.96085e+07      	19608.5      	434.186      	7.54697      	7.54697      	2395.19      	      0      
  561.4      	15502.1      	1.96097e+07      	19609.7      	428.661      	7.54902      	7.54902      	 2395.4      	      0      
 561.45      	15507.8      	1.96108e+07      	19610.8      	 415.99      	7.55136      	7.55136      	2395.62      	      0      
  561.5      	15513.6      	1.9612e+07      	  19612      	403.639      	7.55374      	7.55374      	2395.84      	      0      
 561.55      	15518.8      	1.96132e+07      	19613.2      	390.967      	7.55581      	7.55581      	2396.05      	      0      
  561.6      	15522.8      	1.96143e+07      	19614.3      	383.306      	7.55733      	7.55733      	2396.27      	      0      
 561.65      	15525.6      	1.96154e+07      	19615.4      	 374.27      	7.55825      	7.55825      	2396.48      	      0      
  561.7      	  15527      	1.96165e+07      	19616.5      	370.567      	7.55853      	7.55853      	 2396.7      	      0      
 561.75      	  15527      	1.96175e+07      	19617.5      	366.342      	7.55814      	7.55814      	2396.91      	      0      
  561.8      	15525.7      	1.96185e+07      	19618.5      	367.837      	7.55714      	7.55714      	2397.13      	      0      
 561.85      	15523.6      	1.96194e+07      	19619.4      	367.009      	7.55574      	7.55574      	2397.34      	      0      
  561.9      	15521.1      	1.96203e+07      	19620.3      	370.395      	7.55418      	7.55418      	2397.56      	      0      
 561.95      	15518.8      	1.96212e+07      	19621.2      	370.016      	7.55271      	7.55271      	2397.78      	      0      
    562      	15517.2      	1.96221e+07      	19622.1      	 373.43      	7.55162      	7.55162      	2397.99      	      0      
 562.05      	15516.9      	1.9623e+07      	  19623      	369.028      	 7.5511      	 7.5511      	2398.21      	      0      
  562.1      	15517.9      	1.96239e+07      	19623.9      	365.303      	7.55125      	7.55125      	2398.42      	      0      
 562.15      	15519.6      	1.9624e+07      	  19624      	351.297      	7.55203      	7.55203      	2398.64      	      0      
  562.2      	15522.4      	1.9624e+07      	  19624      	334.159      	7.55337      	7.55337      	2398.85      	      0      
 562.25      	15525.7      	1.9624e+07      	  19624      	294.668      	7.55501      	7.55501      	2399.07      	      0      
  562.3      	15529.3      	1.9624e+07      	  19624      	 233.65      	7.55673      	7.55673      	2399.29      	      0      
 562.35      	15532.5      	1.9624e+07      	  19624      	166.945      	7.55832      	7.55832      	 2399.5      	      0      
  562.4      	15535.2      	1.9624e+07      	  19624      	137.101      	7.55959      	7.55959      	2399.72      	      0      
 562.45      	15536.8      	1.9624e+07      	  19624      	107.203      	 7.5604      	 7.5604      	2399.93      	      0      
  562.5      	15537.3      	1.9624e+07      	  19624      	69.0784      	7.56065      	7.56065      	2400.15      	      0      
 562.55      	15536.5      	1.9624e+07      	  19624      	8.93712      	7.56025      	7.56025      	2400.36      	      0      
  562.6      	15534.3      	1.9624e+07      	  19624      	-63.1786      	 7.5592      	 7.5592      	2400.58      	      0      
 562.65      	15531.1      	1.9624e+07      	  19624      	-164.358      	7.55763      	7.55763      	 2400.8      	      0      
  562.7      	15527.1      	1.9624e+07      	  19624      	-287.964      	7.55569      	7.55569      	2401.01      	      0      
 562.75      	15522.7      	1.9624e+07      	  19624      	-445.021      	7.55355      	7.55355      	2401.23      	      0      
  562.8      	15518.5      	1.9624e+07      	  19624      	-615.789      	7.55149      	7.55149      	2401.44      	      0      
 562.85      	  15515      	1.9624e+07      	  19624      	-792.144      	 7.5498      	 7.5498      	2401.66      	      0      
  562.9      	15512.4      	1.9624e+07      	  19624      	-924.426      	7.54851      	7.54851      	2401.87      	      0      
