# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:36:59      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
    273      	1057.24      	36446.5      	32222.1      	16963.2      	16973.2      	10.2353      	2.61754      	-3.33461      	598.831      
 273.05      	1078.72      	36715.2      	32241.3      	17497.8      	17507.4      	10.2363      	2.62129      	-3.37609      	601.852      
  273.1      	1100.23      	36974.5      	32259.7      	18002.4      	18011.7      	10.2373      	2.62637      	-3.41545      	604.898      
 273.15      	1121.65      	37221.1      	32273.4      	18479.5      	18488.4      	10.2384      	2.63249      	-3.45279      	607.972      
  273.2      	1142.92      	  37452      	32279.1      	18930.4      	18939.1      	10.2395      	2.63931      	-3.48813      	611.039      
 273.25      	 1164.2      	37666.8      	  32275      	19358.7      	19367.1      	10.2406      	2.64638      	-3.5215      	614.101      
  273.3      	 1185.6      	37866.4      	32261.6      	  19766      	19774.2      	10.2417      	2.65324      	-3.55302      	617.143      
 273.35      	1207.19      	38050.8      	32240.3      	  20151      	20158.9      	10.2429      	2.65949      	-3.5829      	620.064      
  273.4      	1228.92      	  38220      	32213.1      	20511.6      	20519.3      	 10.244      	2.66475      	-3.61129      	622.745      
 273.45      	1250.69      	38374.5      	32183.8      	20843.4      	20850.9      	10.2451      	2.66867      	-3.63823      	625.067      
  273.5      	1272.44      	38515.2      	  32157      	21142.1      	21149.3      	10.2462      	2.67106      	-3.66359      	626.967      
 273.55      	1294.31      	38644.3      	32135.1      	21409.2      	21416.3      	10.2473      	2.67192      	-3.68711      	628.479      
  273.6      	1316.32      	38764.3      	32118.6      	21649.7      	21656.6      	10.2484      	2.67146      	-3.70841      	629.697      
 273.65      	1338.41      	38878.5      	  32110      	21866.2      	21872.9      	10.2494      	2.67002      	-3.72708      	630.718      
  273.7      	1360.73      	38992.7      	32116.1      	22059.6      	22066.2      	10.2505      	2.66802      	-3.74267      	631.622      
 273.75      	1383.42      	  39115      	  32145      	22233.3      	22239.7      	10.2514      	2.66606      	-3.75488      	 632.46      
  273.8      	1406.35      	39250.9      	32201.7      	22389.9      	22396.2      	10.2524      	2.66486      	-3.76378      	633.254      
 273.85      	1429.12      	  39397      	32284.3      	  22527      	22533.2      	10.2534      	2.66522      	-3.7699      	633.982      
  273.9      	 1451.3      	39541.6      	  32382      	22639.5      	22645.6      	10.2543      	2.66786      	-3.77379      	634.673      
 273.95      	1472.65      	39670.1      	  32477      	22727.8      	22733.9      	10.2552      	2.67321      	-3.77585      	 635.49      
    274      	1493.19      	39772.2      	  32551      	22799.9      	  22806      	10.2561      	2.68113      	-3.77658      	636.668      
 274.05      	1513.18      	39842.3      	32594.4      	22860.1      	22866.2      	10.2569      	2.69104      	-3.77669      	638.298      
  274.1      	1532.83      	39878.9      	32608.7      	22903.4      	22909.5      	10.2577      	2.70216      	-3.77684      	640.146      
 274.15      	 1552.1      	39885.5      	32603.2      	22922.8      	22928.9      	10.2584      	2.71347      	-3.77738      	641.771      
  274.2      	1570.97      	39870.4      	32588.5      	22917.2      	22923.5      	10.2591      	2.72375      	-3.77857      	 642.99      
 274.25      	1589.55      	  39842      	32572.7      	22890.3      	22896.6      	10.2598      	2.73206      	-3.78075      	644.067      
  274.3      	1608.09      	39808.3      	32562.2      	22846.6      	22852.9      	10.2604      	2.73792      	-3.78393      	 644.49      
 274.35      	1626.66      	39778.2      	32566.5      	22787.8      	22794.2      	10.2609      	2.74139      	-3.7873      	643.952      
  274.4      	1645.25      	  39756      	32593.3      	22710.6      	  22717      	10.2613      	  2.743      	-3.78943      	642.455      
 274.45      	1663.62      	39736.2      	32639.3      	22609.6      	  22616      	10.2617      	2.74329      	-3.78908      	640.417      
  274.5      	1681.44      	39708.6      	32693.9      	22481.9      	22488.3      	10.2621      	2.74289      	-3.78538      	638.109      
 274.55      	1698.38      	39671.1      	32753.6      	22328.2      	22334.7      	10.2624      	2.74257      	-3.77773      	635.736      
  274.6      	1714.42      	39623.9      	32819.4      	22146.8      	22153.3      	10.2626      	2.74297      	-3.76574      	633.385      
 274.65      	1729.65      	39556.6      	32885.2      	21927.8      	21934.4      	10.2628      	2.74425      	-3.74924      	631.151      
  274.7      	1744.15      	39460.6      	32944.5      	  21664      	21670.8      	 10.263      	2.74624      	-3.72838      	628.999      
 274.75      	1758.39      	39338.1      	32996.2      	21360.4      	21367.4      	10.2631      	2.74868      	-3.70338      	627.154      
  274.8      	1772.54      	  39193      	33039.2      	21024.4      	21031.7      	10.2633      	 2.7513      	-3.6745      	625.502      
 274.85      	1786.28      	39028.5      	33075.5      	20658.1      	20665.7      	10.2634      	2.75385      	-3.64213      	623.963      
  274.9      	1799.24      	38848.5      	33108.4      	20262.2      	  20270      	10.2635      	2.75601      	-3.60668      	622.343      
 274.95      	1811.35      	38654.5      	  33138      	19838.4      	19846.5      	10.2636      	2.75741      	-3.56857      	620.616      
    275      	1822.83      	38449.1      	33164.4      	19389.9      	19398.4      	10.2637      	2.75784      	-3.52835      	618.631      
 275.05      	   1834      	38239.9      	33192.3      	18922.8      	18931.7      	10.2638      	2.75736      	-3.48676      	 616.49      
  275.1      	1845.08      	38034.6      	33227.1      	18441.9      	18451.1      	10.2639      	2.75632      	-3.44456      	 614.11      
 275.15      	1855.84      	  37834      	33270.1      	  17945      	17954.6      	10.2639      	2.75507      	-3.40222      	611.525      
  275.2      	1865.91      	37635.6      	  33321      	17425.7      	17435.6      	10.2639      	2.75381      	-3.35976      	 608.55      
 275.25      	1875.11      	37440.1      	33380.9      	16881.3      	16891.6      	10.2639      	2.75262      	 -3.317      	605.312      
  275.3      	1883.47      	37249.4      	33448.3      	16316.6      	16327.3      	10.2639      	2.75175      	-3.27377      	601.794      
 275.35      	1891.11      	37062.2      	  33516      	  15741      	15752.1      	10.2638      	 2.7515      	-3.22996      	 598.26      
  275.4      	 1898.1      	36874.7      	  33576      	  15162      	15173.5      	10.2637      	2.75196      	-3.18536      	594.725      
 275.45      	1904.65      	36684.8      	33624.7      	14582.3      	14594.2      	10.2636      	2.75294      	-3.13971      	591.405      
  275.5      	 1910.9      	36492.3      	33661.8      	  14002      	14014.3      	10.2635      	2.75404      	-3.09288      	588.164      
 275.55      	1916.83      	36296.8      	33687.2      	13420.7      	13433.5      	10.2634      	2.75485      	-3.04516      	584.986      
  275.6      	1922.31      	36099.6      	33701.9      	12839.4      	12852.5      	10.2633      	2.75509      	-2.99729      	581.586      
 275.65      	 1927.2      	  35904      	33709.9      	12256.9      	12270.4      	10.2632      	 2.7545      	-2.95008      	577.914      
  275.7      	1931.35      	35710.2      	  33713      	11668.1      	  11682      	 10.263      	2.75283      	-2.90405      	573.609      
 275.75      	1934.61      	35514.1      	33708.4      	11067.8      	11082.1      	10.2629      	2.74989      	-2.85937      	 568.61      
  275.8      	1937.21      	35313.6      	33693.1      	10456.3      	10470.9      	10.2628      	2.74558      	-2.81597      	562.703      
 275.85      	 1939.4      	35109.1      	33665.7      	9838.24      	9853.15      	10.2627      	2.73966      	-2.77356      	556.029      
  275.9      	1941.12      	34901.1      	33625.7      	9216.15      	9231.32      	10.2625      	2.73166      	-2.73147      	548.458      
 275.95      	1942.09      	34689.6      	  33573      	8588.95      	8604.36      	10.2624      	2.72069      	-2.68872      	540.183      
    276      	1942.01      	34472.3      	33505.3      	7955.96      	7971.59      	10.2622      	2.70545      	-2.64426      	531.413      
 276.05      	1940.69      	  34243      	33416.3      	7315.95      	7331.83      	 10.262      	2.68466      	-2.5972      	523.055      
  276.1      	1938.24      	33994.3      	33298.5      	6665.55      	6681.74      	10.2617      	2.65815      	-2.54704      	 516.07      
 276.15      	1934.94      	33723.5      	33149.2      	6003.28      	6019.92      	10.2614      	2.62802      	-2.4937      	511.847      
  276.2      	1931.07      	33433.5      	32970.3      	5330.55      	5347.78      	 10.261      	2.59837      	-2.43762      	  510.7      
 276.25      	1926.57      	33131.1      	32767.7      	 4650.4      	4668.34      	10.2606      	2.57314      	-2.37945      	511.915      
  276.3      	1921.41      	32832.2      	32556.5      	3966.16      	3984.83      	10.2601      	2.55385      	-2.31953      	513.733      
 276.35      	1915.53      	32566.6      	32366.2      	3278.05      	3297.42      	10.2596      	 2.5396      	-2.25789      	514.647      
  276.4      	1909.03      	32377.2      	32238.8      	2585.95      	2605.94      	10.2591      	2.52856      	-2.19476      	513.812      
 276.45      	 1902.4      	32310.5      	32219.9      	1896.06      	1916.62      	10.2585      	2.51895      	-2.13096      	511.677      
  276.5      	1896.49      	32396.4      	32338.4      	1220.48      	1241.58      	10.2579      	2.50923      	-2.06743      	509.236      
 276.55      	1891.83      	32620.1      	  32580      	568.981      	590.629      	10.2572      	2.49851      	-2.00474      	507.509      
  276.6      	1888.29      	32920.2      	32884.8      	-61.3932      	-39.1887      	10.2566      	2.48701      	-1.94311      	  506.5      
 276.65      	1884.92      	33225.4      	33182.8      	-684.679      	-661.915      	10.2558      	2.47602      	-1.8829      	505.734      
  276.7      	1880.65      	33496.7      	33435.4      	-1307.96      	-1284.65      	10.2551      	2.46722      	-1.82472      	504.768      
 276.75      	1874.67      	33728.2      	33637.4      	-1923.3      	-1899.44      	10.2543      	2.46206      	-1.76914      	503.766      
  276.8      	1866.82      	33924.5      	33794.5      	-2521.72      	-2497.34      	10.2535      	2.46131      	-1.71656      	502.822      
 276.85      	1857.45      	  34089      	33911.3      	-3102.81      	-3077.91      	10.2527      	2.46475      	-1.66715      	501.944      
  276.9      	1847.13      	34225.5      	33992.1      	-3668.92      	-3643.52      	10.2518      	2.47113      	-1.62095      	500.916      
 276.95      	1836.36      	34340.8      	34044.2      	-4220.84      	-4194.98      	10.2508      	2.47892      	-1.5778      	 499.69      
    277      	1825.39      	34446.6      	34080.1      	-4758.71      	-4732.4      	10.2498      	 2.4871      	-1.53752      	498.238      
 277.05      	1814.18      	  34556      	34113.7      	-5282.1      	-5255.36      	10.2488      	2.49533      	-1.50002      	496.693      
  277.1      	1802.26      	  34674      	34151.1      	-5789.02      	-5761.86      	10.2477      	2.50348      	-1.46511      	495.049      
 277.15      	1789.19      	34794.6      	34187.7      	-6276.02      	-6248.48      	10.2466      	2.51129      	-1.43231      	493.302      
  277.2      	1774.89      	34908.8      	  34216      	-6738.75      	-6710.86      	10.2455      	2.51851      	-1.40098      	491.427      
 277.25      	1759.64      	35009.8      	34231.1      	  -7172      	-7143.78      	10.2443      	2.52499      	-1.37049      	489.571      
  277.3      	1743.77      	35092.3      	34229.9      	-7570.02      	-7541.5      	10.2432      	2.53062      	-1.34051      	487.848      
 277.35      	1727.71      	35155.5      	34213.4      	-7929.82      	-7901.02      	 10.242      	2.53514      	-1.31125      	486.382      
  277.4      	1711.66      	35205.5      	34187.9      	-8255.06      	-8226.01      	10.2409      	 2.5382      	-1.28328      	485.152      
 277.45      	1695.51      	35250.9      	34161.4      	-8553.58      	-8524.29      	10.2398      	2.53954      	-1.25736      	484.071      
  277.5      	1678.94      	35298.4      	34139.5      	-8832.44      	-8802.94      	10.2387      	2.53902      	-1.23426      	482.954      
 277.55      	1661.88      	35349.6      	34123.2      	-9096.55      	-9066.85      	10.2377      	 2.5368      	-1.21464      	481.658      
  277.6      	1644.31      	35402.9      	34110.7      	-9347.4      	-9317.54      	10.2367      	2.53337      	-1.19872      	480.117      
 277.65      	1626.42      	35453.9      	34098.6      	-9582.09      	-9552.08      	10.2357      	2.52938      	-1.18603      	478.396      
