# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:03      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
 301.15      	15872.6      	20011.6      	1087.61      	 7.5742      	5.32562      	15.6035      	9.68319      	11.9431      	95.8612      	7.92163      	2.64054      	36.3255      	2.27226      	     18      	      0      	    -18      	      0      	      0      	      0      
  301.2      	  15825      	19952.6      	1086.22      	7.57382      	5.32536      	15.6038      	9.65416      	11.9278      	95.8565      	7.92203      	2.64068      	38.5978      	2.27215      	     18      	      0      	    -18      	      0      	      0      	      0      
 301.25      	15767.6      	19882.7      	1084.08      	7.57291      	5.32472      	15.6042      	9.61916      	11.9044      	95.8449      	7.92298      	2.64099      	  40.87      	2.27187      	     18      	      0      	    -18      	      0      	      0      	      0      
  301.3      	15689.6      	19787.6      	1081.52      	7.57163      	5.32382      	15.6046      	9.57157      	11.8762      	95.8288      	7.92431      	2.64144      	 43.142      	2.27149      	     18      	      0      	    -18      	      0      	      0      	      0      
 301.35      	15594.3      	19671.3      	1077.93      	7.57013      	5.32277      	 15.605      	9.51341      	11.8368      	95.8098      	7.92588      	2.64196      	45.4137      	2.27104      	     18      	      0      	    -18      	      0      	      0      	      0      
  301.4      	15473.3      	19522.6      	1073.47      	7.56864      	5.32171      	15.6055      	9.43963      	11.7878      	95.7908      	7.92745      	2.64248      	47.6849      	2.27059      	     18      	      0      	    -18      	      0      	      0      	      0      
 301.45      	15339.4      	19356.8      	1067.65      	7.56741      	5.32085      	15.6059      	9.35792      	11.7239      	95.7753      	7.92874      	2.64291      	49.9557      	2.27022      	     18      	      0      	    -18      	      0      	      0      	      0      
  301.5      	15197.4      	19179.8      	1061.04      	7.56652      	5.32023      	15.6064      	 9.2713      	11.6513      	95.7641      	7.92967      	2.64322      	52.2261      	2.26996      	     18      	      0      	    -18      	      0      	      0      	      0      
 301.55      	15080.3      	19033.6      	1053.84      	 7.5659      	5.31979      	15.6069      	9.19986      	11.5723      	95.7562      	7.93032      	2.64344      	54.4962      	2.26977      	     18      	      0      	    -18      	      0      	      0      	      0      
  301.6      	15016.2      	18953.6      	1047.73      	7.56549      	 5.3195      	15.6074      	9.16073      	11.5052      	95.7511      	7.93074      	2.64358      	56.7661      	2.26965      	     18      	      0      	    -18      	      0      	      0      	      0      
 301.65      	15046.5      	18992.2      	1044.15      	7.56542      	5.31945      	15.6078      	9.17926      	11.4659      	95.7502      	7.93082      	2.64361      	59.0358      	2.26963      	     18      	      0      	    -18      	      0      	      0      	      0      
  301.7      	15168.7      	19145.5      	1045.25      	7.56579      	5.31971      	15.6083      	9.25381      	11.4779      	95.7548      	7.93043      	2.64348      	61.3054      	2.26974      	     18      	      0      	    -18      	      0      	      0      	      0      
 301.75      	15352.7      	19375.8      	1050.83      	7.56654      	5.32024      	15.6087      	9.36603      	11.5392      	95.7642      	7.92965      	2.64322      	63.5751      	2.26996      	     18      	      0      	    -18      	      0      	      0      	      0      
  301.8      	15532.4      	19600.1      	1059.33      	7.56751      	5.32092      	15.6092      	9.47568      	11.6325      	95.7766      	7.92863      	2.64288      	 65.845      	2.27025      	     18      	      0      	    -18      	      0      	      0      	      0      
 301.85      	15665.3      	  19765      	1067.48      	7.56853      	5.32164      	15.6096      	9.55671      	11.7221      	95.7895      	7.92756      	2.64252      	68.1151      	2.27056      	     18      	      0      	    -18      	      0      	      0      	      0      
  301.9      	15727.8      	19841.9      	1073.33      	7.56934      	5.32221      	15.6101      	9.59489      	11.7862      	95.7997      	7.92672      	2.64224      	70.3855      	 2.2708      	     18      	      0      	    -18      	      0      	      0      	      0      
 301.95      	15737.6      	19853.3      	1075.86      	7.56964      	5.32242      	15.6105      	9.60082      	11.8141      	95.8035      	 7.9264      	2.64213      	72.6562      	2.27089      	     18      	      0      	    -18      	      0      	      0      	      0      
    302      	15710.2      	19819.5      	1076.01      	7.56938      	5.32224      	 15.611      	9.58416      	11.8157      	95.8003      	7.92667      	2.64222      	 74.927      	2.27081      	     18      	      0      	    -18      	      0      	      0      	      0      
 302.05      	15674.3      	  19776      	1074.52      	7.56872      	5.32177      	15.6114      	9.56225      	11.7993      	95.7919      	7.92737      	2.64246      	77.1979      	2.27062      	     18      	      0      	    -18      	      0      	      0      	      0      
  302.1      	15642.4      	19738.1      	1072.72      	7.56781      	5.32113      	15.6119      	9.54277      	11.7796      	95.7804      	7.92831      	2.64277      	79.4686      	2.27034      	     18      	      0      	    -18      	      0      	      0      	      0      
 302.15      	15629.6      	19724.7      	1071.16      	7.56673      	5.32038      	15.6123      	9.53494      	11.7624      	95.7668      	7.92944      	2.64315      	81.7391      	2.27002      	     18      	      0      	    -18      	      0      	      0      	      0      
  302.2      	15635.2      	19735.1      	1070.54      	7.56546      	5.31948      	15.6128      	9.53837      	11.7556      	95.7506      	7.93078      	2.64359      	84.0093      	2.26964      	     18      	      0      	    -18      	      0      	      0      	      0      
 302.25      	15661.6      	19772.2      	1070.83      	7.56403      	5.31847      	15.6132      	9.55448      	11.7588      	95.7325      	7.93228      	2.64409      	86.2791      	2.26921      	     18      	      0      	    -18      	      0      	      0      	      0      
  302.3      	15700.4      	19824.8      	1072.15      	7.56265      	5.31751      	15.6136      	9.57818      	11.7733      	95.7151      	7.93372      	2.64457      	88.5485      	 2.2688      	     18      	      0      	    -18      	      0      	      0      	      0      
 302.35      	15753.8      	19895.3      	1074.09      	7.56149      	5.31669      	 15.614      	9.61074      	11.7946      	95.7004      	7.93495      	2.64498      	90.8175      	2.26845      	     18      	      0      	    -18      	      0      	      0      	      0      
  302.4      	15821.8      	19983.6      	1076.78      	7.56056      	5.31604      	15.6144      	9.65223      	11.8242      	95.6887      	7.93592      	2.64531      	93.0861      	2.26817      	     18      	      0      	    -18      	      0      	      0      	      0      
 302.45      	15880.6      	20059.3      	1080.27      	7.55999      	5.31563      	15.6148      	9.68808      	11.8625      	95.6814      	7.93652      	2.64551      	95.3545      	  2.268      	     18      	      0      	    -18      	      0      	      0      	      0      
  302.5      	15919.4      	20108.3      	1083.29      	7.55998      	5.31563      	15.6151      	9.71173      	11.8956      	95.6813      	7.93653      	2.64551      	97.6225      	  2.268      	     18      	      0      	    -18      	      0      	      0      	      0      
 302.55      	15940.2      	20132.7      	 1085.3      	7.56071      	5.31614      	15.6154      	9.72445      	11.9177      	95.6906      	7.93576      	2.64525      	99.8905      	2.26821      	     18      	      0      	    -18      	      0      	      0      	      0      
  302.6      	15947.5      	  20138      	1086.38      	7.56217      	5.31716      	15.6157      	9.72889      	11.9296      	95.7089      	7.93424      	2.64475      	102.159      	2.26865      	     18      	      0      	    -18      	      0      	      0      	      0      
 302.65      	15944.6      	20129.3      	1086.75      	 7.5641      	5.31852      	 15.616      	9.72714      	11.9337      	95.7334      	7.93221      	2.64407      	104.427      	2.26923      	     18      	      0      	    -18      	      0      	      0      	      0      
  302.7      	15936.4      	20113.3      	1086.59      	7.56624      	5.32003      	15.6162      	9.72215      	11.9319      	95.7605      	7.92996      	2.64332      	106.696      	2.26987      	     18      	      0      	    -18      	      0      	      0      	      0      
 302.75      	15922.2      	20089.4      	1086.17      	7.56844      	5.32158      	15.6164      	9.71344      	11.9273      	95.7884      	7.92765      	2.64255      	108.966      	2.27053      	     18      	      0      	    -18      	      0      	      0      	      0      
  302.8      	15908.9      	20067.4      	1085.44      	7.57045      	5.32299      	15.6167      	9.70537      	11.9192      	95.8138      	7.92555      	2.64185      	111.236      	2.27114      	     18      	      0      	    -18      	      0      	      0      	      0      
 302.85      	15895.9      	20046.9      	1084.79      	7.57201      	5.32408      	15.6169      	9.69745      	11.9121      	95.8335      	7.92392      	2.64131      	113.507      	 2.2716      	     18      	      0      	    -18      	      0      	      0      	      0      
  302.9      	15884.9      	20030.4      	1084.22      	7.57299      	5.32477      	15.6171      	9.69074      	11.9058      	95.8459      	 7.9229      	2.64097      	115.778      	 2.2719      	     18      	      0      	    -18      	      0      	      0      	      0      
 302.95      	15872.8      	20014.1      	1083.81      	7.57337      	5.32504      	15.6174      	9.68333      	11.9013      	95.8508      	7.92249      	2.64083      	 118.05      	2.27201      	     18      	      0      	    -18      	      0      	      0      	      0      
    303      	15862.1      	20001.2      	1083.39      	7.57317      	 5.3249      	15.6176      	9.67682      	11.8968      	95.8482      	7.92271      	 2.6409      	120.322      	2.27195      	     18      	      0      	    -18      	      0      	      0      	      0      
