# Sensor: Sensor Node loads [Node TW_1 | Tubular tower]      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:15      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      
Time [s]      	Gravity load - material (1129) (mag.)      [    k N      ]      	Gravity load - material (1129) (sign)      [    k N      ]      	Gravity load - material (1129)     .x      [    k N      ]      	Gravity load - material (1129)     .y      [    k N      ]      	Gravity load - material (1129)     .z      [    k N      ]      
----------	----------	----------	----------	----------	----------      
    Min      	1.56117 [100.05s]      	-1.56117 [100.05s]      	      0 [100.05s]      	      0 [100.05s]      	-1.56117 [100.05s]      
    Max      	1.56117 [100.05s]      	-1.56117 [100.05s]      	      0 [100.05s]      	      0 [100.05s]      	-1.56117 [100.05s]      
  582.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 582.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  582.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 582.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  582.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 582.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  582.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 582.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  582.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 582.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  582.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 582.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  582.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 582.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  582.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 582.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  582.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 582.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    583      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 583.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  583.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 583.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  583.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 583.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  583.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 583.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  583.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 583.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  583.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 583.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  583.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 583.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  583.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 583.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  583.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 583.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  583.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 583.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    584      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 584.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  584.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 584.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  584.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 584.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  584.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 584.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  584.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 584.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  584.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 584.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  584.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 584.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  584.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 584.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  584.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 584.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  584.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 584.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    585      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 585.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  585.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 585.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  585.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 585.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  585.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 585.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  585.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 585.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  585.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 585.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  585.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 585.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  585.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 585.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  585.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 585.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  585.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 585.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    586      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 586.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  586.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 586.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  586.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 586.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  586.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 586.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  586.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 586.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  586.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 586.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  586.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 586.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  586.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 586.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  586.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 586.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  586.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 586.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    587      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 587.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  587.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 587.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  587.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 587.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  587.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 587.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  587.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 587.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  587.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 587.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  587.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 587.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  587.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 587.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  587.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 587.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  587.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 587.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    588      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 588.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  588.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 588.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  588.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 588.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  588.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 588.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
